Sample,X,Y,Z
639,-0.0851,-0.1329,1.1470
640,-0.0092,-0.1345,1.0197
641,-0.0380,-0.1065,1.1208
642,-0.0773,-0.0378,1.0491
643,-0.0593,-0.1155,0.9984
644,-0.0351,-0.2148,0.9258
645,-0.0001,-0.2363,0.9788
646,-0.0331,-0.1689,1.0087
647,-0.0837,-0.0930,1.0765
648,0.0701,-0.0513,1.0361
649,0.1636,-0.1115,1.0623
650,0.0557,-0.1757,1.0033
651,0.0090,-0.1874,1.0317
652,0.0473,-0.2078,1.0491
653,-0.0495,-0.2067,1.0182
654,0.0075,-0.1605,1.0439
655,0.0328,-0.1135,0.9883
656,-0.0638,-0.1545,1.0411
657,-0.0554,-0.1240,1.0876
658,-0.0458,-0.0992,1.1130
659,-0.1028,-0.0422,1.0645
660,0.0096,-0.0361,1.0870
661,0.0149,-0.0718,0.9363
662,-0.0552,-0.1702,0.9329
663,0.0691,-0.2064,0.9340
664,-0.0046,-0.1502,1.0257
665,-0.0628,-0.0356,1.0425
666,0.0521,0.0387,1.0953
667,0.0583,-0.0031,1.0931
668,0.0961,-0.0738,1.0286
669,0.0844,-0.1328,0.9994
670,-0.0222,-0.2172,1.0391
671,-0.0080,-0.2095,1.0434
672,0.0239,-0.1671,0.9434
673,0.0606,-0.1625,1.0580
674,0.0575,-0.0921,1.0144
675,0.0104,-0.1386,1.0703
676,-0.0713,-0.1568,1.1077
677,-0.0945,-0.1069,1.0718
678,-0.0952,-0.0671,1.0040
679,-0.0229,-0.0891,1.0295
680,0.0535,-0.0956,0.9636
681,0.0363,-0.1114,0.9347
682,-0.0606,-0.1444,1.0227
683,-0.0850,-0.1543,1.1280
684,-0.0414,-0.0371,1.0619
685,0.0703,0.0228,1.1365
686,0.1200,0.0777,1.0433
687,0.1344,0.0048,1.0322
688,0.0471,-0.0749,0.9752
689,-0.0886,-0.2258,0.9409
690,-0.1201,-0.2742,0.9374
691,0.0195,-0.1851,0.9561
692,0.0617,-0.0854,1.0443
693,0.0309,-0.0056,1.1422
694,0.0598,-0.0274,1.1550
695,-0.0704,-0.1073,1.1502
696,-0.1979,-0.2030,1.0611
697,-0.0753,-0.1985,0.9996
698,0.0522,-0.1852,0.9822
699,0.0892,-0.1465,0.9373
700,0.0180,-0.0818,1.0143
701,0.0011,-0.0958,1.0152
702,-0.0803,-0.0651,1.0801
703,-0.1010,-0.0410,1.0677
704,0.0444,-0.0200,1.0131
705,0.1611,-0.0557,0.9910
706,0.0459,-0.0532,1.0256
707,-0.0277,-0.0762,1.0330
708,-0.0314,-0.1535,1.0403
709,0.0000,-0.1296,1.0242
710,-0.0013,-0.1133,1.0744
711,0.0249,-0.0583,1.1187
712,0.0786,-0.0641,1.0798
713,0.0359,-0.0666,1.0396
714,-0.1054,-0.0925,1.0530
715,-0.1576,-0.0963,1.0341
716,-0.0103,-0.0931,0.9648
717,0.0592,-0.1049,0.9312
718,-0.0127,-0.1213,1.0461
719,-0.0208,-0.0654,1.0300
720,-0.0116,-0.0041,1.0347
721,-0.0270,0.0051,1.0201
722,-0.0156,-0.0244,1.1100
723,0.0781,0.0108,1.0083
724,0.1279,-0.0823,0.9609
725,0.0581,-0.1477,0.9461
726,-0.0948,-0.1948,1.0763
727,-0.1256,-0.0522,1.0131
728,0.0000,-0.0391,1.0494
729,0.1102,-0.0264,1.0439
730,-0.0303,-0.0706,1.1276
731,-0.0818,-0.0667,1.0434
732,-0.0543,-0.1547,1.0861
733,-0.0873,-0.2204,0.9889
734,-0.1248,-0.2278,0.9800
735,-0.0341,-0.1595,0.9666
736,0.0698,-0.0627,1.0928
737,0.0324,0.0558,1.1057
738,-0.0572,0.1245,1.1066
739,-0.0488,0.0901,1.1293
740,0.0007,0.0521,1.0518
741,0.0359,-0.0257,0.9382
742,0.0387,-0.1348,0.8095
743,0.0793,-0.2561,0.8359
744,0.0592,-0.2102,0.9402
745,-0.0280,-0.0857,1.0915
746,-0.0184,-0.0009,1.1743
747,0.1108,-0.0219,1.2208
748,0.1098,-0.0292,1.1343
749,-0.0341,-0.0651,1.1495
750,-0.1523,-0.1238,1.1136
751,-0.0786,-0.2188,0.9962
752,0.0115,-0.2979,0.8616
753,0.0053,-0.3091,0.8306
754,-0.0489,-0.2064,0.8989
755,-0.1038,-0.0595,1.0386
756,-0.0486,0.0535,1.1562
757,-0.0142,0.1426,1.1686
758,-0.0032,0.1350,1.1359
759,0.0091,0.0598,1.0670
760,-0.0516,-0.0667,1.0158
761,-0.0977,-0.1677,0.9784
762,-0.0377,-0.1465,0.9341
763,0.0141,-0.1019,0.9191
764,0.0540,-0.0762,0.9597
765,0.0458,-0.0737,1.0178
766,0.0123,-0.0657,1.0797
767,-0.0359,-0.0355,1.1306
768,-0.0157,0.0186,1.1521
769,-0.0274,-0.0002,1.0931
770,-0.0362,-0.0998,1.0003
771,-0.0221,-0.2067,0.9609
772,-0.0458,-0.2477,0.9600
773,-0.1486,-0.1787,1.0626
774,-0.0701,-0.0225,1.1035
