Sample,X,Y,Z
573,0.0809,-0.1230,0.9255
574,0.0319,-0.1292,0.9521
575,0.0336,-0.1812,0.9886
576,-0.4451,-0.3486,1.2636
577,-0.1964,-0.3233,1.1619
578,0.1754,-0.3763,1.1605
579,-0.0110,-0.2909,0.9164
580,-0.3112,-0.1403,1.0737
581,-0.0562,-0.2197,1.0332
582,-0.0950,-0.1788,1.1440
583,0.0092,-0.0756,1.1341
584,-0.1625,0.0582,0.9271
585,-0.3536,-0.1024,1.0520
586,-0.0283,-0.1592,0.9969
587,-0.0001,-0.1061,1.0080
588,-0.4706,0.0880,0.7513
589,-0.3929,0.0925,0.9468
590,0.1426,0.0275,0.9805
591,-0.0349,-0.0310,1.1373
592,-0.3291,0.0282,1.1196
593,-0.2235,0.1779,0.9316
594,0.1429,-0.0603,1.0821
595,0.2803,-0.1789,1.0816
596,-0.3284,-0.2212,1.0876
597,-0.1895,-0.1502,1.1113
598,0.2574,-0.1377,1.0637
599,0.0672,-0.1086,1.0662
600,-0.0848,-0.0735,0.9579
601,-0.4431,0.0163,0.9384
602,-0.1511,-0.0720,1.0319
603,-0.0626,-0.1780,1.0934
604,-0.1093,-0.1240,1.0158
605,-0.3995,-0.0460,0.8991
606,0.0441,-0.0931,0.7825
607,-0.0942,-0.2407,1.2000
608,-0.0930,-0.1893,1.1560
609,-0.1815,-0.0073,0.9886
610,-0.1826,0.0337,0.8386
611,0.0327,-0.0998,1.0588
612,0.0453,-0.2676,1.2724
613,-0.2281,-0.1823,1.1589
614,-0.3148,-0.0432,0.9346
615,0.2241,-0.1915,0.9761
616,-0.0462,-0.3715,1.1806
617,-0.0557,-0.4304,1.2272
618,-0.1953,-0.2534,0.8718
619,-0.1592,-0.1984,0.9288
620,-0.0098,-0.2127,1.0447
621,-0.1251,-0.2566,1.2870
622,-0.2952,0.0324,0.9515
623,-0.2671,0.0682,0.9846
624,-0.2283,0.1484,0.8375
625,-0.2539,-0.1674,1.0712
626,-0.1770,-0.1659,1.0234
627,-0.1883,-0.0775,0.9050
628,-0.3284,-0.2212,1.0876
629,-0.3532,-0.0823,1.0661
630,-0.2108,-0.0774,1.0239
631,0.1121,-0.2059,1.3623
632,0.2040,0.0083,1.0120
633,-0.1464,0.0062,0.9714
634,-0.0491,0.0290,0.8757
635,-0.1516,-0.1680,0.9962
636,0.1381,-0.2374,1.1830
637,0.2263,-0.1597,1.0975
638,-0.1513,-0.0744,0.9316
639,-0.2593,-0.0615,0.9009
640,-0.2126,-0.1423,1.1089
641,0.0423,-0.0475,1.2009
642,-0.0378,0.1490,1.0576
643,-0.2229,0.2759,0.7161
644,-0.2599,-0.0009,0.9090
645,-0.3135,-0.3552,1.2839
646,-0.1146,-0.4444,1.3583
647,0.0314,-0.2527,1.0049
648,-0.1994,0.0317,0.6688
649,-0.1584,-0.1763,0.7850
650,-0.0818,-0.3695,1.2208
651,-0.1980,-0.4844,1.4644
652,0.1588,-0.0996,0.9150
653,-0.1354,0.2008,0.6257
654,-0.2506,-0.0386,0.7810
655,-0.0428,-0.5292,1.3751
656,-0.1671,-0.5831,1.4671
657,-0.1436,-0.2861,1.1431
658,-0.0276,0.0130,0.8561
659,-0.2391,0.2817,0.7556
660,-0.4299,-0.0176,1.2386
661,0.1541,-0.0055,1.1748
662,-0.0137,-0.0997,1.2176
663,-0.1738,0.0752,0.7553
664,-0.2515,0.0698,0.7584
665,-0.3074,-0.1135,0.9728
666,-0.0502,-0.2607,1.2535
667,0.3451,-0.2166,1.0275
668,0.1381,-0.2374,1.1830
669,-0.2637,0.0387,0.9695
670,-0.0630,-0.0395,0.8829
671,-0.1266,-0.1641,1.0764
672,-0.1100,-0.1284,1.2639
673,-0.0229,-0.0875,1.0941
674,-0.2161,-0.0222,0.9117
675,-0.1885,-0.1162,0.9282
676,0.0558,-0.3331,1.0324
677,-0.2563,-0.3354,1.2119
678,-0.4011,-0.1485,1.2144
679,-0.0391,0.1333,0.9683
680,0.0060,0.2365,0.9220
681,-0.1824,0.0539,1.0688
682,0.0703,-0.1832,1.0588
683,0.0392,-0.2921,1.0831
684,-0.0938,-0.1844,0.8977
685,-0.3182,-0.2139,0.8706
686,-0.2373,-0.1219,1.0351
687,0.1179,-0.1265,1.1637
688,0.1379,-0.0925,1.1575
689,-0.0583,0.1139,0.8718
690,-0.1424,0.0175,0.9830
691,-0.1726,-0.1035,1.0781
692,-0.3113,-0.1372,1.2051
693,0.0491,-0.0970,1.0928
694,-0.0482,-0.0324,0.9050
695,-0.1929,-0.2615,1.1641
696,0.1031,-0.2163,0.9333
697,-0.3317,-0.0605,0.9832
698,-0.3625,-0.1195,1.0076
699,-0.2525,0.0879,0.9473
700,-0.0660,-0.0891,1.0928
701,-0.1182,-0.0618,1.0471
702,-0.1503,-0.1808,1.1032
703,0.0236,-0.1340,0.7932
704,-0.3477,-0.1083,0.9741
705,-0.1347,-0.2483,1.0587
706,-0.0856,-0.2329,1.2969
707,0.0203,-0.1746,1.2723
708,-0.0627,0.0097,1.0669
709,0.0505,0.0161,0.8983
710,-0.1426,0.2145,0.6924
711,-0.2197,-0.0481,1.0746
712,0.0134,-0.1255,1.1147
713,-0.1475,-0.3880,1.5233
714,-0.0331,-0.0764,0.9134
715,-0.2922,0.0078,0.9573
716,-0.0099,0.1212,0.5461
717,-0.2262,-0.0540,1.1320
718,-0.0336,0.0012,0.8942
719,-0.3053,-0.0688,1.2685
